PostNumber,SymptomName,PostLink,Drugs,Treatment,BodyParts
223,"['Sinusitis', 'Kidney Failure', 'Critical Illness', 'Premenstrual syndrome', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Cancer-Associated Retinopathy', 'Chronic disease', 'Upper Respiratory Infections', 'Pyotraumatic dermatitis', 'Acute gastroenteritis', 'Congenital Thrombotic Thrombocytopenic Purpura', 'Gonorrhea', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', ""Little's Disease"", 'Asthma', 'Gray Platelet Syndrome', 'Disease', 'Premenopausal symptoms', 'slight fever', 'Coughing', 'Flushing', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/worries-about-catching-coronavirus-at-doctor-s-office-lab-advice--736539,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Single Embryo Transfer', 'Incision and drainage', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'Back exercises', 'Toilet procedure', 'bleomycin/methotrexate/vincristine protocol', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Osteogenesis, Distraction', 'Urgent Procedure', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Structure of putamen', 'Blood Vessel', 'Superior segmental bronchus', 'Foot']"
224,"['Lung Diseases, Obstructive', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/son-returns-to-our-apt-from-vacation-any-docs-have-advice--737094,"[nan, nan, nan, nan, nan, nan]","[nan, 'Modest-Temperature Hyperthermia', 'Quarantine', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan, nan]","[nan, nan, nan, nan, 'Structure of supraoptic nucleus', 'Structure of putamen']"
225,"['Gonorrhea', 'Geroderma osteodysplastica', 'Anorexia', 'Sleep Starts', 'Common Cold', 'Influenza', 'Polyglandular Type I Autoimmune Syndrome', 'Streptococcal Infections', 'Actual Inability To Taste', 'Ache', 'BODY PAIN', 'Fatigue', 'Headache', 'Pain', 'Muscle Cramp', 'Night sweats', 'Fatigue - symptom', 'Chills', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/could-it-be-covid-19--735871,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Trans-hiatal esophagectomy', 'bleomycin/methotrexate/vincristine protocol', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Skeletal muscle structure of neck', 'Entire putamen', 'Stomach']"
226,"['Gonorrhea', 'Geroderma osteodysplastica', 'nan', 'nan']",https://patient.info//forums/discuss/returning-to-school-737103,"[nan, nan, nan, nan]","[nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan]","[nan, nan, nan, 'Structure of putamen']"
227,"['Pelvic Organ Prolapse', 'Lung Diseases, Obstructive', 'Reflex Sympathetic Dystrophy', 'Disease', 'Tired', 'Pain, Postoperative', 'Abnormal breathing', 'Coughing', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/relapse-after-return-to-work-737066,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Excision of axillary lymph nodes', 'Breathing control (regime/therapy)', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire breast']"
228,"['Gonorrhea', 'Geroderma osteodysplastica', 'flu symptoms', ""Little's Disease"", 'Coughing', 'nan']",https://patient.info//forums/discuss/hospital-again-737079,"[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Entire breast']"
229,"['Gonorrhea', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Dyssomnias', 'cold symptoms', 'symptoms, signs, and ill-defined conditions', 'Fatigue']",https://patient.info//forums/discuss/anyone-who-have-had-covid-19-struggle-to-sleep--736963,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan]"
230,"['Temporohyoid osteoarthropathy', 'Reflex Sympathetic Dystrophy', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/out-to-park-today-736888,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 'Trans-hiatal esophagectomy', 'Excision of axillary lymph nodes', nan, nan, nan]","[nan, nan, nan, nan, 'Structure of supraoptic nucleus', 'Downy hair', 'Foot']"
231,"['Chills', 'nan']",https://patient.info//forums/discuss/hi-all-736871,"[nan, nan]","[nan, nan]","[nan, 'Structure of supraoptic nucleus']"
232,"['Gonorrhea', 'Geroderma osteodysplastica', 'Chest Pain', 'Coughing', 'Pain', 'Back Pain', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/encouragement-please--736770,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Lung']"
233,"['Influenza', 'PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/handle-hygiene-736749,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 'Disinfection', nan, nan, nan, nan]","[nan, nan, nan, 'Entire elbow region', 'Entire putamen', 'Hand', 'Forearm']"
234,"['Gonorrhea', 'Geroderma osteodysplastica', 'Allergic disposition', 'Pelvic Organ Prolapse', 'Pharyngitis', ""Little's Disease"", 'Common Cold', 'Pain, Postoperative', 'Posterior rhinorrhea', 'Sore Throat', 'Coughing', 'Sore to touch', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/throat-736345,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'saline gargle', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Pharyngeal structure', 'bony process']"
235,"['Sinusitis', 'Chronic Fatigue Syndrome', 'Communicable Diseases', 'Pharyngitis', 'Influenza', 'post viral fatigue', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Wolf-Hirschhorn Syndrome', 'Streptococcal Infections', 'Coronavirus Infections', 'Gonorrhea', 'Geroderma osteodysplastica', 'Allergic disposition', 'Sexually Transmitted Diseases', ""Little's Disease"", 'Rhinorrhea', 'Ache', 'Tired', 'Upset stomach', 'Nausea', 'Fatigue', 'Sore Throat', 'Dry cough', 'Coughing', 'Muscle twitch', 'Exhaustion', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/post-coronavirus-fatigue-or-something-worse--736431,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Incision and drainage', 'Exercise Pain Management', 'Cardiac Lead Procedure', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Breast', 'Set of muscles', 'Blood Vessel']"
236,"['Coronavirus Infections', 'nan', 'nan']",https://patient.info//forums/discuss/blood-types-736534,"[nan, nan, nan]","[nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan]","[nan, nan, 'Blood Vessel']"
237,"['Fish-Eye Disease', 'Pneumonia', 'Influenza', 'Acute gastroenteritis', 'Bacterial Infections', 'Gonorrhea', 'Geroderma osteodysplastica', ""Little's Disease"", 'Pneumonia, Viral', 'Lung Diseases, Obstructive', 'Simian Acquired Immunodeficiency Syndrome', 'Wiskott-Aldrich Syndrome', 'Ectodermal Dysplasia, Hypohidrotic, Autosomal Recessive', 'Lower respiratory tract infection', 'Dry cough', 'Coughing', 'Breathing abnormally deep', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/is-it-ever-going-to-just-end-and-be-gone-736371,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Single Embryo Transfer', 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'HAC protocol', nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm', 'Heart', 'Hand', 'Structure of supraoptic nucleus', 'Structure of putamen', 'Lung', 'Entire breast']"
238,"['Epstein', 'Chronic Fatigue Syndrome', 'Autoimmune Diseases', 'Hepatitis', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Simian Acquired Immunodeficiency Syndrome', 'Malaise', 'nan']",https://patient.info//forums/discuss/i-wish-this-would-end-736457,"[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Entire head']"
239,"['Cancer-Associated Retinopathy', 'Megaloblastic anemia due to inborn errors of metabolism', 'Coughing', 'Sympathetically independent pain', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-asymptomatic-736143,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, 'Entire putamen', 'Hand', 'Blood Vessel', 'Lung']"
240,"['Sinusitis', 'Gonorrhea', 'Geroderma osteodysplastica', 'Allergic disposition', 'Common Cold', 'Influenza', 'Papillon-Lefevre Disease', 'Deglutition Disorders', 'Streptococcal sore throat', 'Simian Acquired Immunodeficiency Syndrome', 'Streptococcal Infections', 'Chest Pain', 'Ache', 'Tired', 'Chest tightness', 'Posterior rhinorrhea', 'Fatigue', 'Xerostomia', 'Dry cough', 'Headache', 'Coughing', 'Pain', 'Dyspnea', 'nan', 'nan']",https://patient.info//forums/discuss/is-it-possible--734653,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Renal dialysis']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
241,"['Chronic Fatigue Syndrome', 'Communicable Diseases', 'Pharyngitis', 'Dyssomnias', 'Common Cold', 'Vitamin D Deficiency', 'post viral fatigue', 'Influenza', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Infectious Mononucleosis', 'Wolf-Hirschhorn Syndrome', 'Gonorrhea', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Confluent and Reticulate Papillomatosis', 'C/O - postviral syndrome', 'Wiskott-Aldrich Syndrome', 'Lower respiratory tract infection', 'Rhinorrhea', 'Tired', 'Fatigue', 'Sore Throat', 'Dry cough', 'Coughing', 'Asthenia', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/coronavirus-post-fatigue-and-trouble-sleeping--735770,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Bath, in bed', 'Meditation Therapy', 'Yoga', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Breathing Exercises', 'cyclophosphamide/methotrexate/prednisone/vincristine protocol', 'Incision and drainage', 'Trans-hiatal esophagectomy', 'Exercise Pain Management', 'Cardiac Lead Procedure', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire blood vessel', 'Entire lacteal', 'Brain', 'Lung']"
242,"['Sexually Transmitted Diseases', 'Influenza', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Coronavirus Infections', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/how-to-fight-corona-735090,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Exercise Pain Management', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Hand', 'Entire face', 'Nose']"
243,"['Gonorrhea', 'Geroderma osteodysplastica', 'Pharyngitis', 'Influenza', 'Withdrawal Symptoms', 'Chest tightness', 'Sore Throat', 'Clouded consciousness', 'Chills', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/been-having-fever-since-sun-mon-i-feel-so-scared-if-is-covid-19-or-not--736002,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Stretching exercises', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'saline gargle']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
244,"['Myelitis, Acute Transverse', 'Anemia, Diamond-Blackfan', 'Lung Diseases, Obstructive', 'Reflex Sympathetic Dystrophy', 'Simian Acquired Immunodeficiency Syndrome', 'Wiskott-Aldrich Syndrome', 'Disease', 'swollen glands in neck', 'Chest Pain', 'Low Back Pain', 'Chest tightness', 'Nausea', 'Malaise', 'Headache', 'Breath symptom', 'Coughing', 'Back Pain', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/advice-please--735233,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Transjugular intrahepatic portosystemic shunt procedure', 'Bathing', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Excision of axillary lymph nodes', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Blood Vessel', 'Lung', 'Entire breast', 'Foot']"
245,"['Gonorrhea', 'Geroderma osteodysplastica', 'Allergic disposition', 'Dermatologic disorders', 'Exanthema', 'Lung Diseases, Obstructive', 'Asthma', 'Food Allergy', 'Simian Acquired Immunodeficiency Syndrome', 'Coronavirus Infections', 'Urticaria', 'Coughing', 'Welts', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-rash-breakout-help-734322,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Urgent Procedure', nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'medial amygdalar nucleus', 'Hand', 'Entire throat (surface region of neck)', 'Entire thigh', 'Tongue', 'Stomach', 'Entire upper limb']"
246,"['Wiskott-Aldrich Syndrome', 'nan']",https://patient.info//forums/discuss/oximeter-735643,"[nan, nan]","[nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']","[nan, nan]"
247,"['Multi-infarct dementia', 'Diarrhea', 'Vomiting', 'Nausea', 'Stomach cramps (finding)', 'nan']",https://patient.info//forums/discuss/gi-issues--735373,"[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Stomach']"
248,"['Allergic disposition', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/-covid-toes--735493,"[nan, nan, nan, nan, nan]","[nan, 'Therapeutic procedure', nan, nan, nan]","[nan, nan, 'Toes', 'Structure of nail of toe', 'Blood Vessel']"
249,"['Common Cold', 'Irritable Bowel Syndrome', 'Intestinal infectious disease (disorder)', 'Gonorrhea', 'Geroderma osteodysplastica', 'Obesity', 'furuncle', ""Little's Disease"", 'Acute infectious disease', 'Lung Diseases, Obstructive', 'Reflex Sympathetic Dystrophy', 'Simian Acquired Immunodeficiency Syndrome', 'Wiskott-Aldrich Syndrome', 'Diarrhea', 'Chest Pain', 'Ache', 'Tired', 'BODY PAIN', 'Feeling Sick', 'Severe diarrhea', 'Overweight', 'Severe pain', 'Headache', 'Pain', 'Tremor', 'Stomach ache', 'Chest tightness', 'Influenza-like symptoms', 'Coughing', 'Cold sweat', 'Aural pressure', 'Decrease in appetite', 'Dyspnea', 'Chills', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/coronavirus--734398,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Triage', 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Toilet procedure', 'Excision of axillary lymph nodes', 'Isolation procedure', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Belly of skeletal muscle', 'Heart', 'Entire putamen', 'Entire throat (surface region of neck)', 'Stomach', 'Entire face', 'Intestines', 'Entire neck', 'Entire breast', 'Entire upper limb', 'Nose']"
250,"['Myelitis, Acute Transverse', 'Anemia, Diamond-Blackfan', 'Reflex Sympathetic Dystrophy', 'Chest tightness', 'Headache', 'Coughing', 'Pain', 'Back Pain', 'Dyspnea', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19--735153,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Excision of axillary lymph nodes', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire breast']"
251,"['Gonorrhea', 'Geroderma osteodysplastica', 'Influenza', 'Wiskott-Aldrich Syndrome', 'Chest Pain', 'Fatigue - symptom', 'Dyspnea', 'nan', 'nan']",https://patient.info//forums/discuss/tested-negative-but-had-all-symptoms-did-i-have-covid-19--734954,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol']","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
252,"['Gastroesophageal reflux disease', 'Lung Diseases, Obstructive', 'Heartburn', 'Dizziness', 'Coughing', 'Clouded consciousness', 'Breathing abnormally deep', 'Heartburn acidity', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/could-it-coronavirus--734551,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Calming', 'Exercise Pain Management', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart', 'Pharyngeal structure', 'Entire blood vessel', 'Entire breast']"
253,"['Gonorrhea', 'Geroderma osteodysplastica', 'Streptococcal lymphadenitis of swine', ""Little's Disease"", 'Hypotrichosis simplex', 'Simian Acquired Immunodeficiency Syndrome', 'Tired', 'Nausea', 'Wheezing', 'Dry cough', 'Headache', 'Coughing', 'Back Pain', 'Asthenia', 'Dyspnea', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/four-weeks-into-the-virus-734812,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Stretching exercises', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Bone structure of ischium']"
254,"['Gonorrhea', 'Geroderma osteodysplastica', 'Hypertensive disease', 'Obesity', 'Diabetes', 'Mumps', 'Ache', 'Malaise', 'Fatigue', 'Dry cough', 'Coughing', 'Pain', 'Throat irritation', 'Chills', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/glands-up-734597,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Incision and drainage', 'Exercise Pain Management', nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SUPERIOR OLIVARY COMPLEX', 'Right ear structure', 'Entire throat (surface region of neck)', 'Hand', 'Gland', 'Eye', 'Entire ear', 'Lung', 'Nose']"
255,"['Gonorrhea', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Pharyngitis', 'Lung Diseases, Obstructive', 'Simian Acquired Immunodeficiency Syndrome', 'Fatigue', 'Sore Throat', 'Congestion of throat', 'Headache', 'Dry cough', 'Clouded consciousness', 'Dyspnea', 'Sore to touch', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/feeling-worse-after-3-weeks-of-symptoms-734132,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Single Embryo Transfer', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'HAC protocol', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm', 'Gland', 'Brain']"
256,"['Acute gastroenteritis', 'Chest tightness', 'Coughing', 'Pain', 'Tremor', 'nan', 'nan']",https://patient.info//forums/discuss/carona-virus-734491,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Calming', nan]","[nan, nan, nan, nan, nan, nan, 'Pharyngeal structure']"
257,"['Myasthenia Gravis, Ocular', 'Disease']",https://patient.info//forums/discuss/contracting-covid-734393,"[nan, nan]","[nan, nan]","[nan, nan]"
258,"['Gonorrhea', 'Geroderma osteodysplastica', 'Allergic disposition', ""Little's Disease"", 'Bronchitis', 'Simian Acquired Immunodeficiency Syndrome', 'Tired', 'Coughing', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-734097,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'Incision and drainage', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
259,"['Hypertensive disease', 'Adult Fanconi syndrome', 'Influenza', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Dermatofibrosis lenticularis disseminata', 'Gonorrhea', 'Geroderma osteodysplastica', 'Obesity', 'Sexually Transmitted Diseases', 'WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME', 'Oculocerebrocutaneous syndrome', 'Diabetes Mellitus', 'Lung Diseases, Obstructive', 'Asthma', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/i-m-diabetic-and-been-told-i-m-only-moderate-risk-so-not-going-to-recieve-a-shielding-letter-733795,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Special Diet Therapy', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire putamen', 'Structure of anterior cerebral artery']"
260,"[""Little's Disease"", 'Simian Acquired Immunodeficiency Syndrome', 'Tired', 'Headache', 'Coughing']",https://patient.info//forums/discuss/covid19-734179,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
