PostNumber,SymptomId,SymptomName,TreatmentId,TreatmentName,DrugId,DrugName,BodypartId,BodypartName,PostLink
148,C0242429,Sore Throat,,,,,,,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,C0850149,Dry cough,,,,,,,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,C3714552,Weakness,,,,,,,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,C0023380,Lethargy,,,,,,,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,C0600142,Hot flushes,,,,,,,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,C0013404,Dyspnea,,,,,,,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,C0085593,Chills,,,,,,,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,C0234233,Sore to touch,,,,,,,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,C0452240,Physical therapy exercises,,,,,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,C3687832,DRUGS,,,,,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,C0034386,Quarantine,,,,,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,C0152277,Incision and drainage,,,,,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,C1519433,Special Diet Therapy,,,,,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,C0086153,Dietary Modification,,,,,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,C0087111,Therapeutic procedure,,,,,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,C3218962,Lisinopril Pill,,,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,C0678431,cough syrup,,,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C1278920,Entire stomach,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C0040421,Palatine Tonsil,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C0224086,Belly of skeletal muscle,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C0018787,Heart,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C0227073,Mandibular right first molar,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C0230347,Left upper arm structure,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C1280698,Entire throat (surface region of neck),https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C0018563,Hand,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C1285092,Gland,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C0229967,Structure of left half of body,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C0018494,Hair,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C1995013,Set of muscles,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C0024109,Lung,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C1281592,Entire neck,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C0028429,Nose,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C1281590,Entire head,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C1269612,Entire upper arm,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C1184743,bony process,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C0037949,Vertebral column,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C1552134,20s,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
148,,,,,,,C0423866,Lanugo,https://patient.info//forums/discuss/covid-for-4-weeks-still-bed-ridden-anyone-else-had-prolonged-severe-illness-without-hospitalization-734070
150,C0010200,Coughing,,,,,,,https://patient.info//forums/discuss/painful-mouth-throat-post-covid-756606
150,C0013456,Earache,,,,,,,https://patient.info//forums/discuss/painful-mouth-throat-post-covid-756606
150,C0235234,Pharyngeal dryness,,,,,,,https://patient.info//forums/discuss/painful-mouth-throat-post-covid-756606
150,,,,,,,C1280698,Entire throat (surface region of neck),https://patient.info//forums/discuss/painful-mouth-throat-post-covid-756606
150,,,,,,,C0040408,Tongue,https://patient.info//forums/discuss/painful-mouth-throat-post-covid-756606
151,C0149871,Deep Vein Thrombosis,,,,,,,https://patient.info//forums/discuss/possible-symptoms-of-dvt-or-just-a-bad-coincidence-756696
151,C0236040,Pain in calf,,,,,,,https://patient.info//forums/discuss/possible-symptoms-of-dvt-or-just-a-bad-coincidence-756696
151,C0549386,Sensation of warmth,,,,,,,https://patient.info//forums/discuss/possible-symptoms-of-dvt-or-just-a-bad-coincidence-756696
151,C0030193,Pain,,,,,,,https://patient.info//forums/discuss/possible-symptoms-of-dvt-or-just-a-bad-coincidence-756696
151,,,C0441509,Coagulation procedure,,,,,https://patient.info//forums/discuss/possible-symptoms-of-dvt-or-just-a-bad-coincidence-756696
151,,,C0152054,Therapeutic tactile stimulation,,,,,https://patient.info//forums/discuss/possible-symptoms-of-dvt-or-just-a-bad-coincidence-756696
151,,,,,,,C1305418,Entire calf of leg (body structure),https://patient.info//forums/discuss/possible-symptoms-of-dvt-or-just-a-bad-coincidence-756696
151,,,,,,,C0016504,Foot,https://patient.info//forums/discuss/possible-symptoms-of-dvt-or-just-a-bad-coincidence-756696
151,,,,,,,C0582802,Digit structure,https://patient.info//forums/discuss/possible-symptoms-of-dvt-or-just-a-bad-coincidence-756696
152,C0042029,Urinary tract infection,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C0018621,Hay fever,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C0021400,Influenza,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C0024117,Chronic Obstructive Airway Disease,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C0032026,Pityriasis Rosea,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C0036690,Septicemia,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C0012634,Disease,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C0741585,BODY ACHE,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C0557875,Tired,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C0015230,Exanthema,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C0235309,Upset stomach,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C0426484,Throat symptom,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C0018681,Headache,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C0030193,Pain,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C2364111,Ageusia,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C0221512,Stomach ache,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C0221423,Illness (finding),,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C0027497,Nausea,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C0020175,Hunger,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C0010200,Coughing,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C0455270,Sharp pain,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,C0013404,Dyspnea,,,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,,,C0204727,Isolation procedure,,,,,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,,,,,,,C1280698,Entire throat (surface region of neck),https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,,,,,,,C0022742,Knee,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,,,,,,,C0423866,Lanugo,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
152,,,,,,,C0934502,anatomical layer,https://patient.info//forums/discuss/tested-positive-on-28th-dec-20-my-symptoms-etc-753995
153,C0003123,Anorexia,,,,,,,https://patient.info//forums/discuss/post-covid-symptoms-756689
153,C0423479,Ear symptom,,,,,,,https://patient.info//forums/discuss/post-covid-symptoms-756689
153,C0015672,Fatigue,,,,,,,https://patient.info//forums/discuss/post-covid-symptoms-756689
153,C0085624,Burning sensation,,,,,,,https://patient.info//forums/discuss/post-covid-symptoms-756689
153,C0231528,Myalgia,,,,,,,https://patient.info//forums/discuss/post-covid-symptoms-756689
153,C0018681,Headache,,,,,,,https://patient.info//forums/discuss/post-covid-symptoms-756689
153,C0030193,Pain,,,,,,,https://patient.info//forums/discuss/post-covid-symptoms-756689
153,C0013456,Earache,,,,,,,https://patient.info//forums/discuss/post-covid-symptoms-756689
153,C0917801,Sleeplessness,,,,,,,https://patient.info//forums/discuss/post-covid-symptoms-756689
154,C2364111,Ageusia,,,,,,,https://patient.info//forums/discuss/day-10-nausea-and-headache-756678
154,C0234238,Ache,,,,,,,https://patient.info//forums/discuss/day-10-nausea-and-headache-756678
154,C0857027,Feeling Sick,,,,,,,https://patient.info//forums/discuss/day-10-nausea-and-headache-756678
154,C0027497,Nausea,,,,,,,https://patient.info//forums/discuss/day-10-nausea-and-headache-756678
154,C0018681,Headache,,,,,,,https://patient.info//forums/discuss/day-10-nausea-and-headache-756678
154,C0010200,Coughing,,,,,,,https://patient.info//forums/discuss/day-10-nausea-and-headache-756678
154,C0013404,Dyspnea,,,,,,,https://patient.info//forums/discuss/day-10-nausea-and-headache-756678
155,C0234238,Ache,,,,,,,https://patient.info//forums/discuss/moderna-2-doses-my-reactions-756664
155,C0557875,Tired,,,,,,,https://patient.info//forums/discuss/moderna-2-doses-my-reactions-756664
155,C0015672,Fatigue,,,,,,,https://patient.info//forums/discuss/moderna-2-doses-my-reactions-756664
155,C0030193,Pain,,,,,,,https://patient.info//forums/discuss/moderna-2-doses-my-reactions-756664
155,C0239377,Arm Pain,,,,,,,https://patient.info//forums/discuss/moderna-2-doses-my-reactions-756664
155,C0234233,Sore to touch,,,,,,,https://patient.info//forums/discuss/moderna-2-doses-my-reactions-756664
155,C0085593,Chills,,,,,,,https://patient.info//forums/discuss/moderna-2-doses-my-reactions-756664
155,,,,,,,C1269612,Entire upper arm,https://patient.info//forums/discuss/moderna-2-doses-my-reactions-756664
156,C0175697,Van der Woude syndrome,,,,,,,https://patient.info//forums/discuss/no-appetite-and-sleeping-all-day-so-so-tired-754115
156,C0009443,Common Cold,,,,,,,https://patient.info//forums/discuss/no-appetite-and-sleeping-all-day-so-so-tired-754115
156,C0011175,Dehydration,,,,,,,https://patient.info//forums/discuss/no-appetite-and-sleeping-all-day-so-so-tired-754115
156,C0016053,Fibromyalgia,,,,,,,https://patient.info//forums/discuss/no-appetite-and-sleeping-all-day-so-so-tired-754115
156,C0234238,Ache,,,,,,,https://patient.info//forums/discuss/no-appetite-and-sleeping-all-day-so-so-tired-754115
156,C0557875,Tired,,,,,,,https://patient.info//forums/discuss/no-appetite-and-sleeping-all-day-so-so-tired-754115
156,C0015672,Fatigue,,,,,,,https://patient.info//forums/discuss/no-appetite-and-sleeping-all-day-so-so-tired-754115
156,C1277295,Cough with fever,,,,,,,https://patient.info//forums/discuss/no-appetite-and-sleeping-all-day-so-so-tired-754115
156,C0231528,Myalgia,,,,,,,https://patient.info//forums/discuss/no-appetite-and-sleeping-all-day-so-so-tired-754115
156,C0018681,Headache,,,,,,,https://patient.info//forums/discuss/no-appetite-and-sleeping-all-day-so-so-tired-754115
156,C3714552,Weakness,,,,,,,https://patient.info//forums/discuss/no-appetite-and-sleeping-all-day-so-so-tired-754115
156,C0013456,Earache,,,,,,,https://patient.info//forums/discuss/no-appetite-and-sleeping-all-day-so-so-tired-754115
156,C0302539,spells (neurological symptom),,,,,,,https://patient.info//forums/discuss/no-appetite-and-sleeping-all-day-so-so-tired-754115
156,,,C0021485,Injection of therapeutic agent,,,,,https://patient.info//forums/discuss/no-appetite-and-sleeping-all-day-so-so-tired-754115
156,,,,,,,C0699819,Gut,https://patient.info//forums/discuss/no-appetite-and-sleeping-all-day-so-so-tired-754115
156,,,,,,,C0934502,anatomical layer,https://patient.info//forums/discuss/no-appetite-and-sleeping-all-day-so-so-tired-754115
157,C0026848,Myopathy,,,,,,,https://patient.info//forums/discuss/cholesterol-on-covid-19-756645
157,C0206750,Coronavirus Infections,,,,,,,https://patient.info//forums/discuss/cholesterol-on-covid-19-756645
157,C0151786,Muscle Weakness,,,,,,,https://patient.info//forums/discuss/cholesterol-on-covid-19-756645
157,,,C3687832,DRUGS,,,,,https://patient.info//forums/discuss/cholesterol-on-covid-19-756645
157,,,C0087111,Therapeutic procedure,,,,,https://patient.info//forums/discuss/cholesterol-on-covid-19-756645
158,,,C0869748,heart - aortic valve,,,,,https://patient.info//forums/discuss/i-wonder-whether-i-am-considered-vaccine-compromised-biontec-moderna--756545
158,,,C0848112,on anti-coagulants,,,,,https://patient.info//forums/discuss/i-wonder-whether-i-am-considered-vaccine-compromised-biontec-moderna--756545
158,,,,,,,C0018787,Heart,https://patient.info//forums/discuss/i-wonder-whether-i-am-considered-vaccine-compromised-biontec-moderna--756545
158,,,,,,,C0225957,Structure of anulus fibrosus of aorta,https://patient.info//forums/discuss/i-wonder-whether-i-am-considered-vaccine-compromised-biontec-moderna--756545
